Time,Contract,Funding Interval,Funding Rate,Spot Closing Price,Futures Closing Price
2024-03-04 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0697%,64064.1,66524.0
2024-03-03 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0785%,63106.1,64121.3
2024-03-03 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1047%,62164.1,63160.3
2024-03-03 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0958%,61597.1,62200.2
2024-03-02 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0939%,61982.0,61628.8
2024-03-02 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0556%,61772.0,62044.0
2024-03-02 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0473%,62018.2,61816.0
2024-03-01 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0791%,62381.7,62075.5
2024-03-01 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0706%,61266.0,62411.7
2024-03-01 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0969%,61429.9,61313.5
2024-02-29 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1261%,61143.2,61455.8
2024-02-29 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1080%,62768.0,61179.7
2024-02-29 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.1170%,62700.0,62823.1
2024-02-28 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0378%,62429.7,62773.1
2024-02-28 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0277%,60968.8,62482.4
2024-02-28 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0202%,58244.2,61005.1
2024-02-27 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0467%,57031.8,58276.4
2024-02-27 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0571%,56745.8,57045.4
2024-02-27 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0360%,56052.4,56758.0
2024-02-26 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0290%,54472.1,56084.2
2024-02-26 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0338%,52834.0,54476.4
2024-02-26 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0244%,51290.1,52848.9
2024-02-25 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0339%,51725.9,51305.9
2024-02-25 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0242%,51525.9,51731.4
2024-02-25 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0218%,51719.8,51532.7
2024-02-24 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0223%,51562.1,51736.3
2024-02-24 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0287%,51098.5,51572.8
2024-02-24 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0188%,51068.0,51103.1
2024-02-23 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0362%,50746.2,51074.7
2024-02-23 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0152%,50910.3,50758.2
2024-02-23 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0251%,50917.9,50916.8
2024-02-22 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0261%,51289.6,50941.0
2024-02-22 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0163%,51598.0,51287.9
2024-02-22 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0335%,51823.9,51603.8
2024-02-21 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0152%,51854.3,51835.1
2024-02-21 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0181%,51154.0,51854.6
2024-02-21 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0203%,51567.7,51169.0
2024-02-20 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0329%,52263.8,51566.5
2024-02-20 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0252%,51669.4,52272.0
2024-02-20 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0182%,51837.7,51677.7
2024-02-19 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0244%,51777.1,51852.9
2024-02-19 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0334%,52120.8,51794.2
2024-02-19 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0303%,52399.0,52131.3
2024-02-18 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0141%,52133.0,52400.4
2024-02-18 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0294%,51773.9,52154.1
2024-02-18 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0220%,51665.6,51787.2
2024-02-17 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0187%,51644.1,51672.1
2024-02-17 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0145%,50986.9,51660.0
2024-02-17 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0060%,51910.7,50990.6
2024-02-16 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0309%,52121.1,51918.7
2024-02-16 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0259%,51885.2,52135.1
2024-02-16 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0224%,51746.5,51883.5
2024-02-15 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0218%,51880.4,51764.8
2024-02-15 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0173%,51949.7,51892.1
2024-02-15 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0255%,51782.2,51948.8
2024-02-14 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0358%,51792.0,51794.2
2024-02-14 12:00:00,BTC Perpetual/USDT,Every 8 Hours,-0.0008%,51586.2,51793.4
2024-02-14 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0095%,49832.1,51600.1
2024-02-13 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0156%,49694.4,49845.5
2024-02-13 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0190%,48728.1,49688.9
2024-02-13 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0258%,49987.8,48736.3
2024-02-12 20:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0022%,49923.9,50003.5
2024-02-12 12:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0236%,49910.0,49922.3
2024-02-12 04:00:00,BTC Perpetual/USDT,Every 8 Hours,0.0152%,48203.9,49925.2
